source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dist,dist_error,pm_scalar,pm_scalar_error,rad_v,rad_v_pc_yr,rad_v_error,finra,findec,findist,tang_v,true_v
7.13770006372535e+16,54.53880044784685,0.094606335758874,27.585797667969594,0.05494223662725137,19.003865700482525,0.15504138043863613,-43.45440336470561,0.1135192089610602,6.713325157369276,0.10631623195421973,13.343994,14.181078,12.449644000000001,148.95748031842183,9405.901447208971,0.04742817815755224,0.18061958888595214,5.950239971870958,6.081353509651134e-06,3.8083088495277466,59.817652031314225,15.51513006666248,155.03883382807297,33.48706627445599,34.01160042386507
6.861677977493606e+16,54.54287217810353,0.1667203228886684,25.192333497233186,0.10973262942455757,19.521031084906237,0.340112918877211,-42.962877913596714,0.23657373013168514,6.719652310908269,0.18707862325224872,17.911604,19.909506,16.570997,148.8172235305481,5345.346157757657,0.04718982446710829,0.3872094010385984,5.914762090368864,6.045093873030142e-06,8.205405174265517,59.96538081279971,13.258200743456321,154.86231740357823,33.287402029861774,33.80880868181117
7.002435652046566e+16,56.634724261716364,0.2963501976864743,25.857030588235013,0.13026149922060648,20.853875131900736,0.5797614142584029,-46.93372790491711,0.2928481309013659,6.725252208489077,0.29338016646357656,17.422442999999998,18.774193,15.535718,148.69330829522366,3408.546705982427,0.05135814368792649,0.5547851170212756,6.431858232136237,6.57358422828136e-06,10.802369420201174,62.42746735391101,12.819883947980259,155.26689252350502,36.19754226815284,36.76453272616164
7.004445696758528e+16,56.54213156804098,0.20294397107920228,26.00237865424831,0.10205933533527324,19.3431380517593,0.29699086689902,-44.995571949973154,0.2169614996938184,6.729610411486047,0.1974430955060575,17.361832,19.245209,16.051788000000002,148.59701213805894,5064.750415490322,0.04897712205504351,0.328585147713261,6.129697746889077,6.264765636741778e-06,6.709015882472829,61.91522547130745,13.503608668144658,154.86177777480071,34.49702796237234,35.03738193280024
7.024103332686694e+16,56.4951005708908,0.25218532376339875,26.33369808626329,0.1650694518005579,20.421484939530725,0.3998257456129037,-43.86309487858422,0.3201139589897621,6.736167535573809,0.32632936116865696,17.56917,19.687035,16.16912,148.4523647487958,3064.3886790290053,0.04838396572691372,0.43185047903164214,6.049567166975783,6.182869379500095e-06,8.925618921608407,62.167735276316,14.14950506443434,154.63523412829588,34.046064967123044,34.57935515091793
6.67520424149367e+16,57.36525149574103,0.06984671609056745,24.531535247072224,0.031073868631172775,20.64033091587733,0.13658413873909667,-44.06265748880668,0.07987306060751839,6.737300569527863,0.07834289422610452,14.910410999999998,16.257479999999997,13.760797,148.4273990272751,12764.399501426531,0.04865738428330085,0.14100909948618476,6.082730242043784,6.216763202927219e-06,2.8980233256328227,63.0986767501514,12.291908166848145,154.6441622302023,34.23270182511815,34.76891544821209
1.1787411042525542e+17,52.296983449421155,0.20688261747621564,27.16452547552821,0.14897293976785134,19.71464444741413,0.4166298751497871,-44.53250175298196,0.34018341031473204,6.741182479428807,0.2463014066054069,16.679693,18.602558,15.344632,148.34192711020216,4060.0661351564027,0.04870124144277328,0.4614108655489625,6.084706991848734,6.218783510414121e-06,9.474384695168206,57.77327357370286,14.79438609969989,154.56071062061628,34.2438266792483,34.78021455964656
6.474584171329216e+16,56.24330210991657,0.2510039835355275,22.191560926006023,0.13795385619154432,19.329357517891733,0.6073253571183541,-44.90496666002915,0.307308017693348,6.786821211993962,0.3335730090251216,18.160158,20.15271,16.78956,147.34438535565914,2997.844468659301,0.048888445391450194,0.6577524726093428,6.067021582248675,6.200708402813525e-06,13.454239674879556,61.61256808710872,9.717959075997925,153.54509375847266,34.144295822313474,34.67912467293724
6.695043554527168e+16,57.334664395536365,0.12056345476728815,25.428307776812897,0.046015829797935975,18.768084026368605,0.2480259429422815,-43.69474584315342,0.12914902407178713,6.797468042323624,0.12060826655778388,16.235585999999998,17.84892,14.996711,147.11360079571088,8291.305633854676,0.04755493446866062,0.2847613103746872,5.89229028318837,6.022126899578426e-06,5.988075972345818,62.54802106952764,13.290878375936947,153.13572769528932,33.16093403866858,33.680359723409794
6.492441357110195e+16,57.48548895812743,0.04796753069776128,23.21843739440713,0.01954721417718047,19.086745767682476,0.09414294104928808,-43.21979873304589,0.058872772700202115,6.798870978329137,0.04990406313817868,10.134455,10.460739,9.674894,147.0832441426556,20038.448517330417,0.047246744507163034,0.10830400841065496,5.852896046225913,5.981864610604502e-06,2.2923180160248062,62.787362782483676,11.212937746338826,153.0651087532601,32.93922912756755,33.45518207462517
6.682447274337677e+16,57.163845782196866,0.17098587538863524,24.838705846098566,0.0897673670185714,18.62091780368614,0.3204427487468421,-44.924153005997226,0.2345509739357971,6.803740950965196,0.18953040555289252,17.622215,19.462329999999998,16.285774,146.9779650940616,5276.198281129771,0.0486304236374503,0.36979602945876655,6.019993249635307,6.152643800891021e-06,7.604262581515395,62.33632294988746,12.35977445554378,153.13060889495262,33.879627355420396,34.41031049653294
6.679715675128691e+16,56.818610610984834,0.19811267420605505,24.747133580816136,0.12588785054524246,21.67978962965314,0.4532081924676557,-46.80273106647429,0.2788324377254664,6.805153905257118,0.21452280023478149,16.825598,18.750374,15.448907,146.9474480551395,4661.509167816027,0.0515801213033348,0.42142200392419354,6.383812585400171,6.524479895719463e-06,8.170301466459314,62.84077439699959,11.746374951239945,153.47192795085894,35.92714850856403,36.4899035773175
6.479604558767821e+16,56.54004305780273,0.08307349664108993,22.710214657096657,0.05255928071785683,18.47785637301523,0.16227399077525578,-43.11366841350938,0.1085015969763787,6.813013573657849,0.09501063241308534,15.859627,17.580276,14.594416,146.7779256842297,10525.137814599737,0.04690649827275338,0.19476099292019514,5.7986844949126,5.926458507758e-06,4.152134535482681,61.672780939195846,10.73419565334405,152.7043841919877,32.63413457335596,33.145308585431
6.676585502990029e+16,57.18629668761195,0.3038612610159463,24.623035676835627,0.14988232957796474,19.8851652850168,0.6057168779995551,-45.057542917996464,0.461596514463996,6.8178135648127975,0.3424416226365311,18.554154999999998,20.022289999999998,17.11244,146.67458863367406,2920.205763250351,0.04925040073156289,0.6525295065619576,6.084156385264176,6.218220771213473e-06,13.249317483027143,62.709953711227726,12.107051532947718,152.89280940488754,34.24072794721808,34.777067289749326
6.497172263392077e+16,56.4581573547264,0.28021751643940856,23.3289733566102,0.14689369223759727,19.54626360767189,0.6783713583229123,-46.05885655154921,0.33315182955445977,6.8190502075060895,0.28827402060763685,18.17116,20.286873,16.761194,146.64798902627922,3468.9216804627604,0.05003473481349518,0.7085411430699503,6.179928285091145,6.316103004853128e-06,14.161048379120196,61.88767502352415,10.534846536735417,152.96409203113234,34.77971796642698,35.3244999318189
6.652310347945523e+16,57.140812430878064,0.12735139087159295,24.032855910504576,0.06291906434742589,19.257771288311343,0.2942363449493315,-44.24001423457411,0.15369155301403184,6.8212922748256855,0.13542845506587542,16.845223999999998,18.434532,15.576567,146.59978779835444,7383.97258916952,0.048249773206391636,0.32474383317802646,5.957503951698963,6.08877755127465e-06,6.730503056848968,62.49019334429788,11.743963067567323,152.6885653496291,33.527946873401014,34.05312136765306
6.957325181151091e+16,53.21411775726367,0.12492888924043725,25.91563287977178,0.09011860451242254,20.10573454485299,0.24252321861673104,-43.09475816394418,0.18987308937177894,6.825256008900582,0.13765533996748086,17.216558,19.102133,15.912060999999998,146.51465068796458,7264.5202157521535,0.047554166408390844,0.27004719305470426,5.868205962233015,5.99751188061082e-06,5.678764167396988,58.799044019722835,13.94486672312062,152.5121625685754,33.02539105959211,33.5426936284815
