source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dist,dist_error,rad_v,finra,findec,findist,pm_scalar,tang_v,true_v,pm_scalar_error
6.521440976292672e+16,56.45401897528978,0.02441590222936404,23.852692666007233,0.013515424460546668,21.24525931210404,0.04900524823041297,-45.311460381583146,0.032427261786312486,5.282060183571743,2.392753568921248,7.408138715297508,0.02585431464312545,13.575575,14.442625,12.662985,134.9866732294092,38678.26371742156,5.398450379716746e-06,62.35547989531868,11.266175893345247,140.38512360912594,0.050044874714103564,32.02055405023886,32.45329014856802,0.04825892277279121
6.981194891440717e+16,56.16991930196414,0.05141463773986981,24.818340237379328,0.029316117976060003,20.08905091814514,0.12653584432012951,-45.5411756767418,0.07118595547320354,4.303103660926709,0.5494220210865249,7.408644202933376,0.055462727435135785,9.712552,10.004615,9.290267,134.97746316445597,18030.126649821,4.397922550095229e-06,61.75021122367113,12.168013660506604,139.3753857145512,0.049775181052525444,31.84582114168134,32.1352302824274,0.13038228762841236
6.500471227947571e+16,56.72404120206018,0.04082794880189905,23.583360163209488,0.02357531491722893,21.081106844109932,0.08911477576869843,-45.29890576219621,0.054235903570963404,6.281353536911749,0.7722901181517569,7.410569251115423,0.043363201444642126,10.383268,10.725969000000001,9.903317999999999,134.94239998492452,23061.02793809192,6.419763162097599e-06,62.57990421431294,11.000330784821651,141.36216314702213,0.04996402634921561,31.958339078962787,32.569784140237005,0.08793365013911862
6.990657133696461e+16,56.021337279746675,0.038476665952763764,25.48363666323503,0.021844415615561486,20.831149456615613,0.07293486538091568,-45.58487473405582,0.04867427191601487,6.382732073714878,1.1469398795718628,7.412893360269653,0.04134793792870512,12.192160000000001,12.770113,11.491081,134.9000925009427,24185.002931083694,6.523375574959185e-06,61.80776768436212,12.821171459330632,141.42346807590187,0.05011903423055374,32.04743555682057,32.676863290306734,0.0730349334123523
6.50204146798793e+16,56.96895124928979,0.048092540622823664,23.941030473155962,0.02605431927391031,19.84194818654829,0.0963369283417524,-46.45983430240415,0.05599169883009236,5.349108468083365,0.6082872147327838,7.4153874967925475,0.05424527339221388,9.75268,10.04718,9.33362,134.85471938351705,18434.78588022999,5.466976073177582e-06,62.48060352333098,11.035520944710363,140.32169545669464,0.05051949238902263,32.29263393552183,32.732662096091985,0.09902222863558248
6.522561103755136e+16,56.66398644615473,0.0438094829162553,24.10300108814832,0.026486203050808264,20.645826543506484,0.09240010157800556,-46.91543975097165,0.06335553894704117,4.207332520587219,1.1544837610623728,7.418396935580118,0.04828380308390904,9.191837,9.449069,8.818689,134.80001254769743,20710.87893101896,4.300041092678358e-06,62.39893826379542,11.070934490656196,139.1000536403758,0.05125727890447958,32.75094391915736,33.0200844113788,0.09120234537630753
6.505295335160346e+16,55.38534152106508,0.04035735337213064,23.161526200176286,0.027492540933362425,21.65196297244249,0.08683933970259544,-45.967360979921494,0.06250368009011749,5.700733758001405,2.522353955620171,7.422707337517013,0.046056251348495635,12.425606,13.057919,11.680112,134.72173353051966,21712.579090149153,5.826349426358967e-06,61.399775680076885,10.39281481686476,140.54808295687863,0.050811472877869135,32.44724202229773,32.94422377645557,0.08334572393364074
6.529542572842253e+16,56.23507506659182,0.05755033643366547,24.432411145017102,0.03237094249096912,19.799939631601898,0.10155205690617272,-46.12311114445926,0.0698684736774117,3.9757752650071603,0.9518274013407138,7.422778447756323,0.06527488550206784,10.273763,10.624655,9.786206,134.7204428959171,15319.827714876972,4.063381472971593e-06,61.735058297592346,11.620435827111754,138.7838243688887,0.05019341581382185,32.05225545017183,32.29789263095833,0.10654650558218205
6.981163967676954e+16,56.08380189550965,0.04980770585465752,24.795967541491933,0.026489921505264132,19.805332136928502,0.104930944065701,-46.52674758697796,0.06462945858379987,3.8939714465888073,3.0986250586978388,7.424900457522267,0.051266107993134906,10.467336999999999,10.8378315,9.959982,134.68194027933217,19506.064320972266,3.979775107414392e-06,61.58528304465646,11.871870989553612,138.66171538674655,0.050566682925384895,32.28138591723411,32.515394667207254,0.10831612633778477
6.81297648428896e+16,55.14330170778478,0.049048339659439534,23.682412313515787,0.026206603019597683,20.584664055348398,0.10014983479674608,-45.5973313411202,0.061630221361404225,4.888961002529534,0.5897969654180971,7.426635788999271,0.052553005537602025,10.69776,11.0888605,10.170575999999999,134.65047006630556,19028.40741020023,4.996689258220272e-06,60.86126394538156,11.016486940982396,139.64715932452583,0.05002844210749976,31.93031438821944,32.30242895843574,0.10093302511906668
